Order_ID,Product_Name,Category,Quantity_Sold,Price,Sales_Amount,Order_Date,Region
ORD-000335,Wireless Mouse,Electronics,4.0,396.99,1587.96,2023-11-02,Central
ORD-000336,Towel Set,Home & Kitchen,1.0,597.91,597.91,2024-10-18,Central
ORD-000337,Jump Rope,Sports,2.0,264.25,528.5,2023-10-07,North
ORD-000338,SQL Handbook,Books,2.0,,949.24,2023-07-10,South
ORD-000339,Running Shoes,Clothing,1.0,2796.66,2796.66,2024-09-17,West
ORD-000340,Gym Gloves,Sports,1.0,438.43,438.43,2023-03-30,Central
ORD-000341,AI Foundations,Books,1.0,964.11,964.11,2023-09-12,South
ORD-000342,Blender,Home & Kitchen,3.0,1940.52,5821.56,2023-11-06,South
ORD-000343,Desk Lamp,Home & Kitchen,1.0,592.78,592.78,2023-03-05,North
ORD-000344,Resistance Bands,Sports,2.0,448.81,897.62,2024-12-07,South
ORD-000345,Football,Sports,3.0,793.77,2381.31,2023-08-13,East
ORD-000346,Gym Gloves,Sports,1.0,560.8,560.8,2024-03-01,West
ORD-000347,Winter Jacket,Clothing,1.0,3890.68,3890.68,2024-11-27,North
ORD-000348,AI Foundations,Books,1.0,882.78,882.78,2023-03-21,West
ORD-000349,Football,Sports,3.0,718.59,2155.77,2024-08-09,Central
ORD-000350,Data Science Guide,Books,1.0,818.93,818.93,2024-11-27,North
ORD-000351,Jump Rope,Sports,4.0,300.19,1200.76,2023-02-26,East
ORD-000352,Headphones,Electronics,3.0,1600.48,4801.44,2024-11-19,South
ORD-000353,Bluetooth Speaker,Electronics,1.0,1758.8,1758.8,2024-08-15,West
ORD-000354,Yoga Mat,Sports,1.0,891.47,891.47,2023-03-12,South
ORD-000355,Running Shoes,Clothing,1.0,2608.37,2608.37,2024-10-18,South
ORD-000356,Cloud Computing,Books,1.0,790.06,790.06,2024-01-22,West
ORD-000357,Cricket Bat,Sports,1.0,1327.5,1327.5,2024-10-31,Central
ORD-000358,Machine Learning,Books,1.0,968.09,968.09,2023-08-17,Central
ORD-000359,Statistics Book,Books,2.0,596.37,1192.74,2024-06-28,East
ORD-000360,Formal Shirt,Clothing,5.0,959.69,4798.45,2023-07-13,North
ORD-000361,Python Programming,Books,1.0,527.28,527.28,2023-09-04,North
ORD-000362,Yoga Mat,Sports,1.0,872.64,872.64,2023-09-08,North
ORD-000363,Cotton T-Shirt,Clothing,1.0,467.45,467.45,2023-05-24,West
ORD-000364,Gym Gloves,Sports,2.0,524.83,1049.66,2024-08-14,South
ORD-000365,Air Purifier,Home & Kitchen,1.0,4869.37,4869.37,2024-11-07,South
ORD-000366,Cricket Bat,Sports,1.0,1524.12,1524.12,2024-10-03,North
ORD-000367,Water Bottle,Home & Kitchen,4.0,291.49,1165.96,2024-06-21,North
ORD-000368,Machine Learning,Books,3.0,993.22,2979.66,2024-07-04,South
ORD-000369,Sunglasses,Clothing,2.0,911.13,1822.26,2023-03-01,East
ORD-000370,Sneakers,Clothing,1.0,1897.21,1897.21,2023-09-06,North
ORD-000371,AI Foundations,Books,2.0,1097.72,2195.44,2023-04-05,North
ORD-000372,Python Programming,Books,5.0,646.03,3230.15,2023-03-16,West
ORD-000373,Football,Sports,1.0,896.57,896.57,2024-05-05,South
ORD-000374,Bluetooth Speaker,Electronics,1.0,1593.35,1593.35,2023-07-14,Central
ORD-000375,Web Development,Books,2.0,637.04,1274.08,2024-12-13,Central
ORD-000376,Gym Gloves,Sports,2.0,504.04,1008.08,2023-10-17,South
ORD-000377,Blender,Home & Kitchen,2.0,1879.63,3759.26,2024-06-09,West
ORD-000378,AI Foundations,Books,1.0,973.2,973.2,2023-07-28,East
ORD-000379,Running Shoes,Clothing,6.0,2824.94,16949.64,2023-01-17,East
ORD-000380,SQL Handbook,Books,1.0,458.58,458.58,2023-06-06,East
ORD-000381,Sunglasses,Clothing,1.0,843.31,843.31,2024-07-17,South
ORD-000382,Cloud Computing,Books,1.0,815.28,815.28,2024-04-16,North
ORD-000383,Jump Rope,Sports,2.0,302.78,605.56,2023-07-08,West
ORD-000384,Wireless Mouse,Electronics,1.0,472.71,472.71,2023-03-18,West
ORD-000385,Machine Learning,Books,1.0,954.87,954.87,2024-10-07,North
ORD-000386,Jump Rope,Sports,5.0,311.35,1556.75,2024-01-18,Central
ORD-000387,Cloud Computing,Books,1.0,760.6,760.6,2023-01-17,North
ORD-000388,Resistance Bands,Sports,1.0,341.2,341.2,2024-07-02,West
ORD-000389,Machine Learning,Books,1.0,905.58,905.58,2023-04-20,North
ORD-000390,Resistance Bands,Sports,,386.66,2706.62,2023-12-29,South
ORD-000391,Cloud Computing,Books,1.0,793.32,793.32,2024-08-01,South
ORD-000392,Wireless Mouse,Electronics,4.0,433.42,1733.68,2023-04-06,East
ORD-000393,HD Webcam,Electronics,1.0,1176.21,1176.21,2023-03-26,West
ORD-000394,Dumbbells Set,Sports,1.0,2296.41,2296.41,2024-06-24,Central
ORD-000395,Jump Rope,Sports,1.0,260.82,260.82,2023-10-05,Central
ORD-000396,Yoga Mat,Sports,1.0,848.97,848.97,2023-07-03,Central
ORD-000397,Cricket Bat,Sports,1.0,1691.87,1691.87,2024-12-30,South
ORD-000398,Football,Sports,1.0,772.43,772.43,2024-08-03,Central
ORD-000399,Water Bottle,Home & Kitchen,4.0,315.98,1263.92,2023-05-24,North
ORD-000400,Non-Stick Pan,Home & Kitchen,2.0,880.18,1760.36,2023-04-11,South
ORD-000401,Water Bottle Sport,Sports,5.0,325.27,1626.35,2023-12-01,Central
ORD-000402,Web Development,Books,5.0,672.88,3364.4,2023-12-31,North
ORD-000403,Water Bottle Sport,Sports,1.0,327.58,327.58,2023-03-29,North
ORD-000404,USB Keyboard,Electronics,1.0,691.28,691.28,2023-10-02,West
ORD-000405,AI Foundations,Books,1.0,850.71,850.71,2024-01-05,South
ORD-000406,Storage Containers,Home & Kitchen,2.0,316.27,632.54,2023-04-15,South
ORD-000407,Water Bottle Sport,Sports,4.0,333.7,1334.8,2023-04-16,North
ORD-000408,Gym Gloves,Sports,3.0,486.1,1458.3,2024-01-30,West
ORD-000409,Football,Sports,1.0,843.42,843.42,2024-08-08,North
ORD-000410,Storage Containers,Home & Kitchen,1.0,303.27,303.27,2023-10-02,South
ORD-000411,SQL Handbook,Books,2.0,478.21,956.42,2024-05-10,Central
ORD-000412,Web Development,Books,2.0,658.04,1316.08,2024-04-13,Central
ORD-000413,Water Bottle,Home & Kitchen,7.0,292.78,2049.46,2023-12-04,West
ORD-000414,Cricket Bat,Sports,1.0,1700.14,1700.14,2023-11-04,North
ORD-000415,Air Purifier,Home & Kitchen,1.0,4686.23,4686.23,2024-02-12,West
ORD-000416,Web Development,Books,1.0,765.37,765.37,2023-11-30,South
ORD-000417,Bluetooth Speaker,Electronics,1.0,1627.16,1627.16,2024-08-29,West
ORD-000418,Headphones,Electronics,3.0,1633.96,4901.88,2024-12-26,West
ORD-000419,Laptop Stand,Electronics,1.0,1144.0,1144.0,2024-11-20,North
ORD-000420,Sneakers,Clothing,2.0,2293.27,4586.54,2024-01-22,East
ORD-000421,Statistics Book,Books,5.0,740.2,3701.0,2024-07-10,West
ORD-000422,Dumbbells Set,Sports,2.0,2617.15,5234.3,2023-04-22,South
ORD-000423,Yoga Mat,Sports,2.0,946.86,1893.72,2024-07-30,South
ORD-000424,Water Bottle,Home & Kitchen,2.0,277.36,554.72,2023-04-19,East
ORD-000425,Football,Sports,1.0,790.15,790.15,2024-04-01,West
ORD-000426,Cricket Bat,Sports,2.0,1491.25,2982.5,2023-12-20,South
ORD-000427,USB Keyboard,Electronics,3.0,619.4,1858.2,2023-05-26,West
ORD-000428,Jump Rope,Sports,5.0,293.45,1467.25,2023-12-23,West
ORD-000429,Coffee Maker,Home & Kitchen,2.0,2657.02,5314.04,2023-11-04,North
ORD-000430,Coffee Maker,Home & Kitchen,3.0,2821.31,8463.93,2024-11-24,West
ORD-000431,Cricket Bat,Sports,2.0,1525.91,3051.82,2024-07-19,Central
ORD-000432,Sneakers,Clothing,2.0,2083.25,4166.5,2024-10-06,South
ORD-000433,Bluetooth Speaker,Electronics,1.0,1739.97,1739.97,2024-04-05,West
ORD-000434,Formal Shirt,Clothing,3.0,781.02,2343.06,2024-12-21,North
ORD-000435,Cricket Bat,Sports,1.0,1479.91,1479.91,2024-01-10,South
ORD-000436,AI Foundations,Books,4.0,966.8,3867.2,2024-09-03,North
ORD-000437,Towel Set,Home & Kitchen,1.0,630.19,630.19,2024-09-24,West
ORD-000438,Dumbbells Set,Sports,1.0,2212.51,2212.51,2024-11-19,South
ORD-000439,Sports Shorts,Clothing,4.0,675.61,2702.44,2024-12-11,East
ORD-000440,Water Bottle Sport,Sports,2.0,363.19,726.38,2024-03-09,West
ORD-000441,Running Shoes,Clothing,1.0,2264.42,2264.42,2024-05-16,West
ORD-000442,Yoga Mat,Sports,3.0,894.85,2684.55,2024-01-03,North
ORD-000443,Cloud Computing,Books,2.0,730.04,1460.08,2024-02-23,West
ORD-000444,Machine Learning,Books,1.0,978.8,978.8,2023-03-26,North
ORD-000445,Power Bank 10000mAh,Electronics,3.0,809.52,2428.56,2023-08-19,East
ORD-000446,Data Science Guide,Books,1.0,864.94,864.94,2024-08-09,West
ORD-000447,Non-Stick Pan,Home & Kitchen,3.0,916.4,2749.2,2024-03-27,North
ORD-000448,Formal Shirt,Clothing,1.0,858.16,858.16,2023-02-03,West
ORD-000449,Data Science Guide,Books,1.0,855.96,855.96,2023-08-31,West
ORD-000450,Water Bottle Sport,Sports,3.0,378.82,1136.46,2023-06-19,West
ORD-000451,USB-C Cable,Electronics,6.0,201.31,1207.86,2024-06-29,South
ORD-000452,Storage Containers,Home & Kitchen,1.0,386.48,386.48,2024-08-09,Central
ORD-000453,HD Webcam,Electronics,3.0,1377.3,4131.9,2024-02-26,Central
ORD-000454,Running Shoes,Clothing,1.0,2365.63,2365.63,2023-09-13,North
ORD-000455,Cloud Computing,Books,1.0,697.03,697.03,2023-05-26,South
ORD-000456,Data Science Guide,Books,2.0,863.45,1726.9,2024-10-10,South
ORD-000457,Blender,Home & Kitchen,1.0,1800.61,1800.61,2024-04-10,North
ORD-000458,Headphones,Electronics,1.0,1436.2,1436.2,2024-10-12,North
ORD-000459,Water Bottle Sport,Sports,3.0,383.01,1149.03,2023-08-12,East
ORD-000460,Storage Containers,Home & Kitchen,1.0,310.32,310.32,2023-12-12,Central
ORD-000461,Non-Stick Pan,Home & Kitchen,2.0,867.05,1734.1,2023-02-17,East
ORD-000462,HD Webcam,Electronics,2.0,1377.06,2754.12,2024-03-27,South
ORD-000463,Formal Shirt,Clothing,1.0,1000.57,1000.57,2023-06-12,North
ORD-000464,Storage Containers,Home & Kitchen,1.0,391.28,391.28,2023-03-26,North
ORD-000465,SQL Handbook,Books,3.0,488.41,1465.23,2024-12-17,North
ORD-000466,Wireless Mouse,Electronics,2.0,400.41,800.82,2023-08-07,North
ORD-000467,Python Programming,Books,1.0,655.98,655.98,2023-01-09,Central
ORD-000468,Machine Learning,Books,1.0,867.46,867.46,2024-05-04,West
ORD-000469,USB Keyboard,Electronics,1.0,610.85,610.85,2023-11-17,South
ORD-000470,Running Shoes,Clothing,1.0,2130.5,2130.5,2023-03-12,West
ORD-000471,AI Foundations,Books,1.0,894.52,894.52,2023-08-07,South
ORD-000472,Web Development,Books,1.0,623.51,623.51,2023-03-30,North
ORD-000473,AI Foundations,Books,1.0,891.06,891.06,2024-03-15,South
ORD-000474,Bluetooth Speaker,Electronics,1.0,1919.44,1919.44,2024-07-20,South
ORD-000475,Power Bank 10000mAh,Electronics,1.0,901.57,901.57,2023-07-30,West
ORD-000476,Non-Stick Pan,Home & Kitchen,2.0,706.17,1412.34,2023-09-03,East
ORD-000477,Dumbbells Set,Sports,1.0,2133.2,2133.2,2024-06-24,South
ORD-000478,Air Purifier,Home & Kitchen,1.0,5101.55,5101.55,2024-02-01,South
ORD-000479,Sunglasses,Clothing,3.0,695.34,2086.02,2023-03-16,South
ORD-000480,Wireless Mouse,Electronics,1.0,467.36,467.36,2024-02-12,East
ORD-000481,Statistics Book,Books,4.0,676.36,2705.44,2024-12-19,East
ORD-000482,Formal Shirt,Clothing,2.0,902.05,1804.1,2023-03-27,North
ORD-000483,Sports Shorts,Clothing,1.0,754.2,754.2,2024-02-05,West
ORD-000484,Power Bank 10000mAh,Electronics,1.0,1021.29,1021.29,2024-12-16,North
ORD-000485,Denim Jeans,Clothing,1.0,1342.76,1342.76,2024-03-20,North
ORD-000486,Denim Jeans,Clothing,2.0,1377.52,2755.04,2023-01-13,North
ORD-000487,Storage Containers,Home & Kitchen,5.0,375.15,1875.75,2023-06-20,Central
ORD-000488,Wireless Mouse,Electronics,5.0,419.22,2096.1,2023-12-10,North
ORD-000489,Dumbbells Set,Sports,1.0,2394.13,2394.13,2024-05-23,East
ORD-000490,Cricket Bat,Sports,1.0,1621.92,1621.92,2024-01-12,Central
ORD-000491,Bluetooth Speaker,Electronics,2.0,1993.69,3987.38,2024-06-05,North
ORD-000492,Headphones,Electronics,2.0,1342.54,2685.08,2024-01-08,Central
ORD-000493,Laptop Stand,Electronics,1.0,1072.36,1072.36,2023-08-18,West
ORD-000494,Coffee Maker,Home & Kitchen,1.0,2500.53,2500.53,2024-08-08,Central
ORD-000495,Winter Jacket,Clothing,2.0,3975.65,7951.3,2024-06-12,North
ORD-000496,SQL Handbook,Books,5.0,506.95,2534.75,2023-11-15,North
ORD-000497,Formal Shirt,Clothing,4.0,963.61,3854.44,2024-07-31,North
ORD-000498,Towel Set,Home & Kitchen,1.0,607.37,607.37,2023-07-20,West
ORD-000499,Cotton T-Shirt,Clothing,3.0,505.22,1515.66,2024-02-24,West
ORD-000500,USB-C Cable,Electronics,4.0,191.61,766.44,2023-01-02,West
ORD-000501,Coffee Maker,Home & Kitchen,1.0,2302.7,2302.7,2023-07-30,East
ORD-000502,HD Webcam,Electronics,1.0,1035.8,1035.8,2024-12-29,North
ORD-000503,Water Bottle Sport,Sports,4.0,344.65,1378.6,2024-12-18,West
ORD-000504,Dumbbells Set,Sports,1.0,2738.88,2738.88,2024-06-01,North
ORD-000505,Yoga Mat,Sports,1.0,,799.4,2024-03-21,South
ORD-000506,Water Bottle,Home & Kitchen,3.0,283.41,850.23,2024-12-18,East
ORD-000507,Denim Jeans,Clothing,1.0,1404.28,1404.28,2023-07-27,North
ORD-000508,HD Webcam,Electronics,1.0,1166.34,1166.34,2024-04-05,East
ORD-000509,Sunglasses,Clothing,3.0,883.49,2650.47,2023-11-12,North
ORD-000510,Non-Stick Pan,Home & Kitchen,1.0,757.72,757.72,2023-08-09,North
ORD-000511,Sports Shorts,Clothing,1.0,736.16,736.16,2024-02-10,South
ORD-000512,Cotton T-Shirt,Clothing,7.0,507.38,3551.66,2024-02-19,East
ORD-000513,Headphones,Electronics,1.0,1337.91,1337.91,2023-04-15,North
ORD-000514,Running Shoes,Clothing,1.0,2403.22,2403.22,2023-07-22,West
ORD-000515,Power Bank 10000mAh,Electronics,2.0,781.54,1563.08,2023-03-18,Central
ORD-000516,Machine Learning,Books,1.0,987.83,987.83,2023-04-05,South
ORD-000517,Headphones,Electronics,2.0,1533.25,3066.5,2023-02-21,West
ORD-000518,Cloud Computing,Books,1.0,732.52,732.52,2023-01-31,South
ORD-000519,Formal Shirt,Clothing,3.0,804.24,2412.72,2023-10-14,East
ORD-000520,Football,Sports,3.0,777.9,2333.7,2024-10-24,East
ORD-000521,USB Keyboard,Electronics,1.0,634.25,634.25,2023-10-14,West
ORD-000522,Football,Sports,1.0,809.46,809.46,2024-10-07,North
ORD-000523,AI Foundations,Books,1.0,994.41,994.41,2024-05-06,Central
ORD-000524,Gym Gloves,Sports,2.0,428.05,856.1,2024-02-02,East
ORD-000525,Power Bank 10000mAh,Electronics,2.0,891.36,1782.72,2023-03-01,South
ORD-000526,Football,Sports,3.0,836.6,2509.8,2023-06-13,South
ORD-000527,Bluetooth Speaker,Electronics,4.0,1960.59,7842.36,2024-08-12,South
ORD-000528,Running Shoes,Clothing,2.0,2728.57,5457.14,2023-08-31,West
ORD-000529,Yoga Mat,Sports,1.0,1019.71,1019.71,2024-12-21,East
ORD-000530,Football,Sports,3.0,721.23,2163.69,2024-05-19,North
ORD-000531,Bluetooth Speaker,Electronics,1.0,1814.28,1814.28,2024-09-08,North
ORD-000532,Football,Sports,1.0,721.69,721.69,2023-05-14,West
ORD-000533,Non-Stick Pan,Home & Kitchen,2.0,848.07,1696.14,2023-01-23,North
ORD-000534,USB-C Cable,Electronics,6.0,225.38,1352.28,2023-03-16,South
ORD-000535,USB-C Cable,Electronics,6.0,227.41,1364.46,2023-11-06,West
ORD-000536,Cloud Computing,Books,1.0,795.55,795.55,2024-10-26,
ORD-000537,Gym Gloves,Sports,1.0,546.07,546.07,2023-08-17,South
ORD-000538,Air Purifier,Home & Kitchen,1.0,5672.05,5672.05,2023-07-01,Central
ORD-000539,Python Programming,Books,3.0,674.66,2023.98,2023-07-06,Central
ORD-000540,Denim Jeans,Clothing,1.0,1394.61,1394.61,2024-05-23,North
ORD-000541,Air Purifier,Home & Kitchen,1.0,4382.21,4382.21,2024-10-13,West
ORD-000542,Towel Set,Home & Kitchen,1.0,553.99,553.99,2023-01-12,North
ORD-000543,Coffee Maker,Home & Kitchen,1.0,2452.68,2452.68,2023-01-02,South
ORD-000544,Sneakers,Clothing,2.0,1909.78,3819.56,2024-05-19,South
ORD-000545,Web Development,Books,3.0,761.74,2285.22,2023-06-16,North
ORD-000546,USB-C Cable,Electronics,2.0,173.58,347.16,2023-09-25,North
ORD-000547,Machine Learning,Books,1.0,1006.37,1006.37,2023-03-18,North
ORD-000548,Jump Rope,Sports,5.0,338.69,1693.45,2024-12-22,North
ORD-000549,Machine Learning,Books,1.0,819.59,819.59,2023-02-24,North
ORD-000550,Resistance Bands,Sports,1.0,367.58,367.58,2024-11-07,North
ORD-000551,Jump Rope,Sports,4.0,254.49,1017.96,2023-06-07,North
ORD-000552,Jump Rope,Sports,2.0,272.71,545.42,2023-07-24,West
ORD-000553,Headphones,Electronics,1.0,1453.86,1453.86,2023-04-29,East
ORD-000554,Coffee Maker,Home & Kitchen,1.0,2262.76,2262.76,2024-10-19,Central
ORD-000555,Air Purifier,Home & Kitchen,1.0,4908.63,4908.63,2024-04-01,South
ORD-000556,Non-Stick Pan,Home & Kitchen,2.0,839.14,1678.28,2023-06-04,North
ORD-000557,Water Bottle,Home & Kitchen,3.0,259.62,778.86,2024-08-26,South
ORD-000558,Water Bottle Sport,Sports,1.0,394.69,394.69,2024-07-02,East
ORD-000559,Sunglasses,Clothing,2.0,895.55,1791.1,2023-11-03,West
ORD-000560,Cricket Bat,Sports,1.0,1476.08,1476.08,2023-05-04,Central
ORD-000561,Winter Jacket,Clothing,1.0,3418.57,3418.57,2023-07-17,Central
ORD-000562,Web Development,Books,3.0,718.93,2156.79,2024-10-04,South
ORD-000563,USB Keyboard,Electronics,1.0,660.15,660.15,2024-02-02,Central
ORD-000564,Jump Rope,Sports,6.0,310.04,1860.24,2023-01-13,East
ORD-000565,Data Science Guide,Books,4.0,814.96,3259.84,2024-02-29,East
ORD-000566,USB Keyboard,Electronics,1.0,705.72,705.72,2024-07-30,Central
ORD-000567,Water Bottle,Home & Kitchen,3.0,297.71,893.13,2023-09-28,East
ORD-000568,HD Webcam,Electronics,1.0,1242.57,1242.57,2023-10-10,West
ORD-000569,Python Programming,Books,3.0,568.72,1706.16,2024-02-10,North
ORD-000570,SQL Handbook,Books,3.0,546.51,1639.53,2024-01-17,South
ORD-000571,Towel Set,Home & Kitchen,1.0,683.91,683.91,2024-12-13,North
ORD-000572,Towel Set,Home & Kitchen,3.0,584.04,1752.12,2023-11-25,West
ORD-000573,Sunglasses,Clothing,2.0,776.75,1553.5,2023-08-05,East
ORD-000574,Gym Gloves,Sports,2.0,447.95,895.9,2023-02-27,South
ORD-000575,Water Bottle Sport,Sports,3.0,351.54,1054.62,2023-05-19,East
ORD-000576,Winter Jacket,Clothing,1.0,3236.04,3236.04,2023-07-25,East
ORD-000577,Desk Lamp,Home & Kitchen,1.0,592.57,592.57,2023-10-08,South
ORD-000578,Wireless Mouse,Electronics,2.0,462.7,925.4,2023-09-05,North
ORD-000579,AI Foundations,Books,1.0,1117.23,1117.23,2023-12-19,West
ORD-000580,Power Bank 10000mAh,Electronics,1.0,808.09,808.09,2023-01-29,East
ORD-000581,Winter Jacket,Clothing,,3191.16,3191.16,2024-10-24,West
ORD-000582,Yoga Mat,Sports,1.0,1009.99,1009.99,2024-11-29,West
ORD-000583,Yoga Mat,Sports,1.0,981.28,981.28,2023-08-18,South
ORD-000584,Water Bottle,Home & Kitchen,3.0,295.32,885.96,2024-01-21,North
ORD-000585,Water Bottle,Home & Kitchen,4.0,300.03,1200.12,2024-08-21,West
ORD-000586,Storage Containers,Home & Kitchen,7.0,347.09,2429.63,2023-11-02,South
ORD-000587,Blender,Home & Kitchen,,2019.26,4038.52,2023-10-11,Central
ORD-000588,Desk Lamp,Home & Kitchen,2.0,552.33,1104.66,2023-06-03,North
ORD-000589,Water Bottle Sport,Sports,2.0,311.3,622.6,2024-11-07,North
ORD-000590,SQL Handbook,Books,4.0,484.72,1938.88,2023-09-23,West
ORD-000591,Football,Sports,1.0,732.45,732.45,2023-12-18,East
ORD-000592,AI Foundations,Books,4.0,900.1,3600.4,2024-06-03,West
ORD-000593,Cricket Bat,Sports,1.0,1331.69,1331.69,2023-10-28,South
ORD-000594,Cricket Bat,Sports,1.0,1568.45,1568.45,2024-11-27,North
ORD-000595,Formal Shirt,Clothing,3.0,853.51,2560.53,2024-03-06,South
ORD-000596,Towel Set,Home & Kitchen,1.0,664.84,664.84,2023-05-01,East
ORD-000597,Dumbbells Set,Sports,1.0,2499.36,2499.36,2024-04-28,Central
ORD-000598,SQL Handbook,Books,1.0,,552.03,2024-02-28,North
ORD-000599,Sports Shorts,Clothing,3.0,781.38,2344.14,2024-02-24,Central
ORD-000600,Sports Shorts,Clothing,6.0,696.4,4178.4,2023-07-04,West
ORD-000601,Sports Shorts,Clothing,1.0,688.95,688.95,2024-10-11,North
ORD-000602,Running Shoes,Clothing,2.0,2708.73,5417.46,2024-05-16,North
ORD-000603,Statistics Book,Books,3.0,644.6,1933.8,2024-02-18,North
ORD-000604,Football,Sports,1.0,892.96,892.96,2024-01-18,West
ORD-000605,Football,Sports,1.0,829.37,829.37,2023-01-19,North
ORD-000606,Storage Containers,Home & Kitchen,3.0,349.35,1048.05,2023-05-13,South
ORD-000607,Wireless Mouse,Electronics,4.0,444.05,1776.2,2023-11-02,East
ORD-000608,Gym Gloves,Sports,2.0,573.17,1146.34,2024-03-20,South
ORD-000609,AI Foundations,Books,1.0,1120.95,1120.95,2023-07-12,West
ORD-000610,Bluetooth Speaker,Electronics,1.0,1600.85,1600.85,2023-08-18,West
ORD-000611,Cricket Bat,Sports,1.0,1566.7,1566.7,2023-05-07,North
ORD-000612,Non-Stick Pan,Home & Kitchen,1.0,837.82,837.82,2024-08-31,West
ORD-000613,Wireless Mouse,Electronics,1.0,442.48,442.48,2024-12-07,North
ORD-000614,Towel Set,Home & Kitchen,2.0,634.08,1268.16,2024-12-19,West
ORD-000615,Water Bottle,Home & Kitchen,5.0,300.82,1504.1,2024-11-08,East
ORD-000616,Sneakers,Clothing,1.0,2069.58,2069.58,2023-04-18,South
ORD-000617,Headphones,Electronics,2.0,1625.08,3250.16,2023-07-23,West
ORD-000618,Sports Shorts,Clothing,1.0,627.78,627.78,2024-12-21,East
ORD-000619,Sunglasses,Clothing,1.0,682.21,682.21,2023-12-05,North
ORD-000620,Headphones,Electronics,1.0,1625.79,1625.79,2023-06-02,North
ORD-000621,Power Bank 10000mAh,Electronics,2.0,1030.79,2061.58,2024-10-21,South
ORD-000622,Python Programming,Books,1.0,666.23,666.23,2023-04-13,Central
ORD-000623,Blender,Home & Kitchen,1.0,1668.27,1668.27,2024-03-12,West
ORD-000624,Wireless Mouse,Electronics,1.0,405.52,405.52,2023-05-22,South
ORD-000625,SQL Handbook,Books,1.0,475.46,475.46,2023-04-06,North
ORD-000626,Cloud Computing,Books,3.0,791.67,2375.01,2023-10-06,East
ORD-000627,Machine Learning,Books,1.0,960.06,960.06,2023-04-26,Central
ORD-000628,Denim Jeans,Clothing,2.0,1292.25,2584.5,2024-03-02,East
ORD-000629,Machine Learning,Books,1.0,860.86,860.86,2024-09-17,North
ORD-000630,Sunglasses,Clothing,2.0,777.73,1555.46,2024-05-14,North
ORD-000631,Blender,Home & Kitchen,1.0,2000.37,2000.37,2023-01-13,West
ORD-000632,Football,Sports,3.0,803.58,2410.74,2024-11-16,West
ORD-000633,Dumbbells Set,Sports,1.0,2310.51,2310.51,2024-03-19,South
ORD-000634,Machine Learning,Books,1.0,929.45,929.45,2024-07-25,North
ORD-000635,Sunglasses,Clothing,2.0,697.1,1394.2,2024-05-22,East
ORD-000636,Sports Shorts,Clothing,1.0,640.85,640.85,2023-10-12,West
ORD-000637,Web Development,Books,1.0,762.17,762.17,2023-03-22,South
ORD-000638,Cloud Computing,Books,2.0,748.41,1496.82,2023-11-20,West
ORD-000639,Laptop Stand,Electronics,2.0,1116.2,2232.4,2024-02-27,West
ORD-000640,Resistance Bands,Sports,3.0,417.51,1252.53,2024-06-04,East
ORD-000641,Blender,Home & Kitchen,1.0,2095.16,2095.16,2023-02-25,South
ORD-000642,Jump Rope,Sports,4.0,294.74,1178.96,2024-11-03,North
ORD-000643,Cotton T-Shirt,Clothing,8.0,519.01,4152.08,2023-12-16,West
ORD-000644,Gym Gloves,Sports,1.0,558.41,558.41,2024-12-19,East
ORD-000645,Data Science Guide,Books,3.0,724.1,2172.3,2023-09-18,Central
ORD-000646,Web Development,Books,3.0,634.11,1902.33,2024-04-13,South
ORD-000647,Python Programming,Books,1.0,614.96,614.96,2024-10-10,West
